id,thai_title,english_title,original_title,genres,status,cast,watch_platforms,content_type
68507,จันดารา,Jan Dara,จันดารา,"หนังรักโรแมนติก, หนังชีวิต",Released,"Suwinit Panjamawat (https://image.tmdb.org/t/p/w500/118GHdARz8B39vU6VEk79LlgIz0.jpg), Santisuk Promsiri (https://image.tmdb.org/t/p/w500/grGMsczoVmp1hlZMKT1V7j1gP0I.jpg), Christy Chung Lai-Tai (https://image.tmdb.org/t/p/w500/eJk7Nz4koZGp8wq2ODJqlIE1n4O.jpg), Egkarat Sarasook (https://image.tmdb.org/t/p/w500/ymC07qh0KCH0ZiliG0TzYw1J5w1.jpg), Wipawee Charoenpura (https://image.tmdb.org/t/p/w500/rnIYfEJNyLVxu4BGYuBZvPzvtpR.jpg)",N/A,Movie
842171,โปรเจกต์ลับ หลับ เป็น ตาย,Deep,โปรเจกต์ลับ หลับ เป็น ตาย,"นิยายวิทยาศาสตร์, ระทึกขวัญ, หนังชีวิต, ลึกลับ",Released,"Panisara Rikulsurakan (https://image.tmdb.org/t/p/w500/nCHebfzLMs229F5wOxl2WU4OIys.jpg), Kay Lertsittichai (https://image.tmdb.org/t/p/w500/reyhGQXC9fzbzj1WbpHiAJjd7Cg.jpg), Supanaree Sutavijitvong (N/A), Krit Jeerapattananuwong (https://image.tmdb.org/t/p/w500/2Qa5sANnxbluaLaiHysnI5KvFIF.jpg), Warisara Jitpreedasakul (https://image.tmdb.org/t/p/w500/y5yY0wbhZ459mp5cvWMJJ6zniRt.jpg)",Netflix,Movie
16313,โปรแกรมหน้า วิญญาณอาฆาต,Coming Soon,โปรแกรมหน้า วิญญาณอาฆาต,"สยองขวัญ, ระทึกขวัญ",Released,"Vorakarn Rojjanavatchra (https://image.tmdb.org/t/p/w500/2CLvk1tD5ExGn3l7fEQqjU2MWQ6.jpg), Chantavit Dhanasevi (https://image.tmdb.org/t/p/w500/sfRXVNSXQIvj9ADVgvSfjQ1fuRs.jpg), Sarinrat Thomas (https://image.tmdb.org/t/p/w500/jLASvduuxm0sFhaagMv6NCGYH8Q.jpg), Thanatorn Oudsahakul (N/A), Wanchat Kwangmuang (N/A)",Netflix,Movie
10254,เกิดมาลุย,Born to Fight,เกิดมาลุย,"อาชญากรรม, บู๊, ระทึกขวัญ",Released,"Noppol Gomarachun (https://image.tmdb.org/t/p/w500/j28FxGf7CC2sJS6i3rKinLyDjxz.jpg), Santisuk Promsiri (https://image.tmdb.org/t/p/w500/grGMsczoVmp1hlZMKT1V7j1gP0I.jpg), Dan Chupong (https://image.tmdb.org/t/p/w500/hl3Xhzbf5Vpxfx9bcdDPsdlXmWB.jpg), Piyapong Piew-on (N/A), Somrak Khamsing (N/A)",N/A,Movie
709717,สาวลับใช้,The Maid,สาวลับใช้,"สยองขวัญ, ระทึกขวัญ, ลึกลับ, หนังชีวิต",Released,"Ploynarin Sornarin (https://image.tmdb.org/t/p/w500/jwujtbnOaxY7gqxiWIdqYjKtTc3.jpg), Kannaporn Puangtong (https://image.tmdb.org/t/p/w500/yTWvnbofRCUKv81e7eznX2giJJ2.jpg), Savika Chaiyadej (https://image.tmdb.org/t/p/w500/5Nv3x0ouI0uMvPOFy6OHBpyL19T.jpg), Theerapat Sajakul (https://image.tmdb.org/t/p/w500/tXwgi2csgYmO8uV7JLcAjkLSBp1.jpg), Keetapat Pongrue (N/A)",N/A,Movie
949697,๑๐๐ ขา,The One Hundred,๑๐๐ ขา,"ระทึกขวัญ, สยองขวัญ, บู๊",Released,"Mike Angelo (https://image.tmdb.org/t/p/w500/jgHirYRqglNQy1TFbZzYL8bCFIQ.jpg), Chanya McClory (https://image.tmdb.org/t/p/w500/dTtRV2TMXyAp48dE3ysT1fO4nmw.jpg), David Asavanond (https://image.tmdb.org/t/p/w500/5bZa7UFebv5xqgDNDLRqTlP7BGq.jpg), Paramej Noiam (https://image.tmdb.org/t/p/w500/8qu82ac9tKjRGBHlCoKZRT864TT.jpg), Kulteera Yordchang (https://image.tmdb.org/t/p/w500/96ZR1IzK3OHEGwKMUlywcE7IQMw.jpg)",Amazon Prime Video,Movie
550201,นรก 6 เมตร,The Pool,The Pool นรก 6 เมตร,"ระทึกขวัญ, สยองขวัญ",Released,"Theeradej Wongpuapan (https://image.tmdb.org/t/p/w500/pKcJU0RBTo7LZYPIwpA5Xg8niE7.jpg), Ratnomnot Ratchiratham (https://image.tmdb.org/t/p/w500/8DDO7dScsBjJKskRWxYRiOwE3vS.jpg), Kongkiat Khomsiri (https://image.tmdb.org/t/p/w500/dAjEAoTXXpmZ1ZgbJ31fiHejW6b.jpg), Avajareen (N/A), Suteerush Channukool (N/A)","Netflix, Monomax",Movie
15003,ช็อคโกแลต,Chocolate,ช็อคโกแลต,"บู๊, อาชญากรรม",Released,"JeeJa Yanin (https://image.tmdb.org/t/p/w500/73xhAKFbeNSlJTwUCsQCAtryLYS.jpg), Hiroshi Abe (https://image.tmdb.org/t/p/w500/3W6eKcSxhA7WQC42n2vr2DBrvEv.jpg), Pongpat Wachirabunjong (https://image.tmdb.org/t/p/w500/rNp5VmBr4T3ZaIaLyrViGAVP7Xt.jpg), Taphon Phopwandee (N/A), Ammara Siripong (https://image.tmdb.org/t/p/w500/95AxxogXYZW70tHiGhPm3Sx59ed.jpg)",N/A,Movie
1226170,เทอม 3,Haunted Universities 3,เทอม 3,"สยองขวัญ, ตลก",Released,"Chatchai Chinsi (https://image.tmdb.org/t/p/w500/tY0tYWIiKtGNB2w6CHP2cnubzNc.jpg), Eisaya Hosuwan (https://image.tmdb.org/t/p/w500/svWWPIe9KmkAfFDFFTm3vH0zHfC.jpg), Naruemon Sittiwang (https://image.tmdb.org/t/p/w500/bLJOpMMWee1Skf2gt7JtJHHTegb.jpg), Anirut Kayensee (https://image.tmdb.org/t/p/w500/tbEJqqgA1Nh9iygxrK88SxroxPJ.jpg), Apirak Saennam (https://image.tmdb.org/t/p/w500/f92LBQyqqdt5nZLcq5fvjjdtrKy.jpg)",Netflix,Movie
928769,เอไอหัวใจโอเวอร์โหลด,AI Love You,เอไอหัวใจโอเวอร์โหลด,"หนังรักโรแมนติก, นิยายวิทยาศาสตร์, หนังชีวิต",Released,"Mario Maurer (https://image.tmdb.org/t/p/w500/wbBpsHWCgey3VsWw0GAAWrsYxc0.jpg), Pimchanok Luevisadpaibul (https://image.tmdb.org/t/p/w500/1dAa0G7gG3KbeF66HOof4DPXrpX.jpg), Michael S. New (https://image.tmdb.org/t/p/w500/ukAL4ozPM54usOqPX0vJuj4oiCx.jpg), David Asavanond (https://image.tmdb.org/t/p/w500/5bZa7UFebv5xqgDNDLRqTlP7BGq.jpg), Sahajak Boonthanakit (https://image.tmdb.org/t/p/w500/a36MI02S0f11bJZjBoxkZTsUDAK.jpg)",Netflix,Movie
949701,แสงกระสือ 2,Inhuman Kiss: The Last Breath,แสงกระสือ 2,"หนังรักโรแมนติก, สยองขวัญ, หนังชีวิต",Released,"Kritsanapoom Pibulsonggram (https://image.tmdb.org/t/p/w500/tnEJH2CAXwxdrhjtTN7FJcY475V.jpg), Win Sakulsaengprapha (N/A), Paul Spurrier (N/A), Chanya McClory (https://image.tmdb.org/t/p/w500/dTtRV2TMXyAp48dE3ysT1fO4nmw.jpg), Schannelle Geretto (N/A)",Netflix,Movie
20256,บอดี้การ์ดหน้าเหลี่ยม,The Bodyguard,บอดี้การ์ดหน้าเหลี่ยม,"บู๊, ตลก",Released,"Petchtai Wongkamlao (https://image.tmdb.org/t/p/w500/3hmcqU1OfLZ5kbvl7url63VuWMJ.jpg), Patrarin Punyanutatam (https://image.tmdb.org/t/p/w500/d3P54UzdVGMftdQw2pNgdCyfu9g.jpg), Piphat Apiraktanakorn (https://image.tmdb.org/t/p/w500/kmCnNcq4mnBFUdnXd5pOGzCNZVF.jpg), Surachai Juntimatorn (N/A), Aranya Namwong (https://image.tmdb.org/t/p/w500/zxikvibGlYtDYf4GHuoxnjAeQED.jpg)",Netflix,Movie
44935,ลองของ,Art of the Devil 2,ลองของ,"สยองขวัญ, ลึกลับ, ระทึกขวัญ",Released,"Napakpapha Nakprasitte (https://image.tmdb.org/t/p/w500/eKfUkz1TZD87qJXwZmaFQpYWC4R.jpg), Namo Tongkumnerd (https://image.tmdb.org/t/p/w500/u1qcfywnsFhM2rhtQU8p4ruM37e.jpg), Akarin Siwapornpitak (N/A), Hataiwan Ngamsukonpusit (https://image.tmdb.org/t/p/w500/aNrLDtoRYEGlNkAAA9QgpxKJSXt.jpg), Korakot Woramusik (N/A)",Netflix,Movie
189715,จันดารา ปัจฉิมบท,Jan Dara: The Finale,จันดารา ปัจฉิมบท,"หนังชีวิต, หนังรักโรแมนติก",Released,"Mario Maurer (https://image.tmdb.org/t/p/w500/wbBpsHWCgey3VsWw0GAAWrsYxc0.jpg), Chaiyapol Poupart (https://image.tmdb.org/t/p/w500/3W0QkmLv4D7313vQgbl9hUvz94C.jpg), Sakrat Ruekthamrong (https://image.tmdb.org/t/p/w500/nSoK7SckthDkR2huzCh3wOyszW5.jpg), Bongkoj Khongmalai (https://image.tmdb.org/t/p/w500/k0bWAhyi0wkhRR7LYyDT3jmjJkD.jpg), Rhatha Phongam (https://image.tmdb.org/t/p/w500/wt4hoBCSl1YTY8pRhPuKlcmH8m0.jpg)",N/A,Movie
977177,บ้านเช่า..บูชายัญ,Home for Rent,บ้านเช่า..บูชายัญ,"สยองขวัญ, ระทึกขวัญ, ลึกลับ",Released,"Nittha Jirayungyurn (https://image.tmdb.org/t/p/w500/g6XQNY9f0xzWDGrXE4ynJ48edHE.jpg), Sukollawat Kanarot (https://image.tmdb.org/t/p/w500/v0tNea70dRSyOqC6OtIL8MuWEIq.jpg), Thanyaphat Mayuraleela (N/A), Penpak Sirikul (https://image.tmdb.org/t/p/w500/vYlfd46BnGK1JYOgXrYsDQNCVrp.jpg), Namfon Pakdee (https://image.tmdb.org/t/p/w500/jneOz0oej6gIYc0G5ZxxMZtJYcb.jpg)",Netflix,Movie
38368,ลุงบุญมีระลึกชาติ,Uncle Boonmee Who Can Recall His Past Lives,ลุงบุญมีระลึกชาติ,"หนังชีวิต, จินตนาการ",Released,"Thanapat Saisaymar (https://image.tmdb.org/t/p/w500/uN3R6NZBz0lHnrAqVcb0QMb89FY.jpg), Jenjira Pongpas (https://image.tmdb.org/t/p/w500/2ky0Ma8V198NQlHobOoOorrpDnl.jpg), Sakda Kaewbuadee (https://image.tmdb.org/t/p/w500/qg85QeQuUdK45dNBlYxy7HzUTnE.jpg), Natthakarn Aphaiwonk (N/A), Geerasak Kulhong (N/A)",Netflix,Movie
1290213,404 สุขีนิรันดร์..Run Run,404 Run Run,404 สุขีนิรันดร์..Run Run,"ตลก, สยองขวัญ",Released,"Chantavit Dhanasevi (https://image.tmdb.org/t/p/w500/sfRXVNSXQIvj9ADVgvSfjQ1fuRs.jpg), Kanyawee Songmuang (https://image.tmdb.org/t/p/w500/hdpEJvNZ9gPQ590MOAZPlyzEnQt.jpg), Pittaya Saechua (https://image.tmdb.org/t/p/w500/cSKHlH0Npb9ZMC6F7g1B4JHMvfH.jpg), Chookiat Iamsook (https://image.tmdb.org/t/p/w500/nc5dxSwXOEHn5ouUrJaQkPdAIwE.jpg), Supathat Opas (https://image.tmdb.org/t/p/w500/cKKI0NwldZgePRCoVETkBQDD4Ge.jpg)",N/A,Movie
21766,เด็กหอ,Dorm,เด็กหอ,"หนังชีวิต, สยองขวัญ, ลึกลับ",Released,"Chintara Sukapatana (https://image.tmdb.org/t/p/w500/kY6nSy9R2n0VhIdTNkKbhjS1uMI.jpg), Charlie Trairat (https://image.tmdb.org/t/p/w500/gd8vzm7H3NQDsHvnxH3PYfKPajC.jpg), Sirachuch Chienthaworn (https://image.tmdb.org/t/p/w500/odX0Ni1xhOr2DqRJ6hr92rQaJAk.jpg), Suttipong Tudpitakkul (N/A), Nipawan Taveepornsawan (https://image.tmdb.org/t/p/w500/ubcGKgESvTsAZjIljznNE8gDWRr.jpg)",Netflix,Movie
184219,พี่มาก..พระโขนง,Pee Mak,พี่มาก..พระโขนง,"ตลก, หนังรักโรแมนติก, สยองขวัญ",Released,"Mario Maurer (https://image.tmdb.org/t/p/w500/wbBpsHWCgey3VsWw0GAAWrsYxc0.jpg), Davika Hoorne (https://image.tmdb.org/t/p/w500/dAPMDffwxEgGT2DQnVH493JaB8T.jpg), Nattapong Chatpong (https://image.tmdb.org/t/p/w500/wflg8kE7WtVYU1HzLrwsQRE0z3g.jpg), Pongsatorn Jongwilas (https://image.tmdb.org/t/p/w500/yNatemxogO9JJ8pFXLLMMbBZxGE.jpg), Attharut Kongrasri (https://image.tmdb.org/t/p/w500/hnzPmT32vz9TmPR4AnS1grSUyQC.jpg)","Netflix, iflix",Movie
49236,ลองของ 2,Art of the Devil 3,ลองของ 2,"ระทึกขวัญ, สยองขวัญ, ลึกลับ",Released,"Napakpapha Nakprasitte (https://image.tmdb.org/t/p/w500/eKfUkz1TZD87qJXwZmaFQpYWC4R.jpg), Suppakorn Kitsuwan (https://image.tmdb.org/t/p/w500/z9Wez6xkYYf6BLP8bLupL2c8KAZ.jpg), Namo Tongkumnerd (https://image.tmdb.org/t/p/w500/u1qcfywnsFhM2rhtQU8p4ruM37e.jpg), Supaluck Neemayothin (N/A), Atthakorn Suwannaraj (N/A)",Netflix,Movie
25855,จีจ้า ดื้อสวยดุ,Raging Phoenix,จีจ้า ดื้อ สวย ดุ,"ระทึกขวัญ, บู๊",Released,"JeeJa Yanin (https://image.tmdb.org/t/p/w500/73xhAKFbeNSlJTwUCsQCAtryLYS.jpg), Kazu Patrick Tang (N/A), Nui Saendaeng (N/A), Sompong Leartvimolkasame (N/A), Boonprasert Salangam (N/A)",N/A,Movie
37973,แฝด,Alone,แฝด,"สยองขวัญ, ลึกลับ, หนังชีวิต",Released,"Marsha Vadhanapanich (https://image.tmdb.org/t/p/w500/tAcfzYU7PzKzxN5ewTsv3SP5MJl.jpg), Witaya Wasukraipaisarn (https://image.tmdb.org/t/p/w500/1bbfqJj8KzdbLR7tDC9ZxlPeSLp.jpg), Ratchanoo Boonchuduang (https://image.tmdb.org/t/p/w500/pZ6QWrfCChAoHarsQjLt8vEYDRV.jpg), Hatairat Egereff (N/A), Rutairat Egereff (N/A)",Netflix,Movie
1086495,ตาคลี เจเนซิส,Taklee Genesis,ตาคลี เจเนซิส,"ผจญ, นิยายวิทยาศาสตร์, บู๊, ลึกลับ",Released,"Paula Taylor (https://image.tmdb.org/t/p/w500/sOQ07bCG2Ywl7OB9y7sFkgDVFsV.jpg), Peter Corp Dyrendal (https://image.tmdb.org/t/p/w500/k4xjnPQIJbttJ1ZxeZ3RYgZkCgZ.jpg), Wanarat Ratsameerat (https://image.tmdb.org/t/p/w500/jMh4iur4YzAJgqVzc3GqEHbuyL.jpg), Nutthacha Padovan (https://image.tmdb.org/t/p/w500/3xvUSnerABXxlaX4x1bTDhlMvt3.jpg), Phutharit Prombandal (https://image.tmdb.org/t/p/w500/10Yk8WpgqKMVG9YizwlINinLw3P.jpg)",Amazon Prime Video,Movie
30305,ท้าชน,Fireball,ท้าชน,"ผจญ, บู๊, นิยายวิทยาศาสตร์",Released,"Preeti Barameeanant (https://image.tmdb.org/t/p/w500/q2x7Zc18FX7lnrcNtT1NStT5T7.jpg), Khanutra Chuchuaysuwan (N/A), Kumpanat Oungsoongnern (N/A), Nine Million Sam (N/A), Arucha Tosawat (https://image.tmdb.org/t/p/w500/7nRHVQCkL1J4BcAkkyaMAosa9ry.jpg)",Netflix,Movie
1034335,เมอร์เด้อเหรอ ฆาตกรรมอิหยังวะ,The Murderer,เมอร์เด้อเหรอ ฆาตกรรมอิหยังวะ,"ตลก, ลึกลับ, อาชญากรรม, ระทึกขวัญ",Released,"Petchtai Wongkamlao (https://image.tmdb.org/t/p/w500/3hmcqU1OfLZ5kbvl7url63VuWMJ.jpg), Eisaya Hosuwan (https://image.tmdb.org/t/p/w500/svWWPIe9KmkAfFDFFTm3vH0zHfC.jpg), James Laver (https://image.tmdb.org/t/p/w500/wh1rXCGgkKCMkGwUXogkdt6Kuzw.jpg), Sompong Choptham (N/A), Sawanee Utoomma (https://image.tmdb.org/t/p/w500/vfr0G13M34r56brKpQ6eJxdp6RZ.jpg)",Netflix,Movie
13436,13 เกมสยอง,13: Game of Death,13 เกมสยอง,"สยองขวัญ, ระทึกขวัญ, อาชญากรรม",Released,"Krissada Sukosol Clapp (https://image.tmdb.org/t/p/w500/6ZNhWbc0r5KhFoH3hKXBeaKHfS.jpg), Achita Sikamana (https://image.tmdb.org/t/p/w500/oEn4hSBAXeOmvpaZNXQUjadDSpM.jpg), Sarunyu Wongkrachang (https://image.tmdb.org/t/p/w500/leCtOYaDA2YhjfEd6CpwKiMRupD.jpg), Nattapong Arunnate (https://image.tmdb.org/t/p/w500/52uKTcKPYbiuCAHxiSGwTIewIMA.jpg), Namfon Pakdee (https://image.tmdb.org/t/p/w500/jneOz0oej6gIYc0G5ZxxMZtJYcb.jpg)",Netflix,Movie
821669,ภาพหวาด,Cracked,ภาพหวาด,"สยองขวัญ, ระทึกขวัญ",Released,"Chayanit Chansangavej (https://image.tmdb.org/t/p/w500/jv4Vsf3xot648o1QS8HxnpSsaED.jpg), Nichkhun Horvejkul (https://image.tmdb.org/t/p/w500/9WPVZtPUWU0nJqfsLzb9XpSgsUJ.jpg), Sahajak Boonthanakit (https://image.tmdb.org/t/p/w500/a36MI02S0f11bJZjBoxkZTsUDAK.jpg), Nutthacha Padovan (https://image.tmdb.org/t/p/w500/3xvUSnerABXxlaX4x1bTDhlMvt3.jpg), Passalak Supasiripaisarn (N/A)",Netflix,Movie
52651,ปืนใหญ่ จอมสลัด,Legend of the Tsunami Warrior,ปืนใหญ่ จอมสลัด,"บู๊, ผจญ, จินตนาการ, ประวัติศาสตร์",Released,"Jarunee Suksawas (N/A), Jacqueline Apithananont (N/A), Anna Reese (N/A), Dan Chupong (https://image.tmdb.org/t/p/w500/hl3Xhzbf5Vpxfx9bcdDPsdlXmWB.jpg), Suwinit Panjamawat (https://image.tmdb.org/t/p/w500/118GHdARz8B39vU6VEk79LlgIz0.jpg)",Netflix,Movie
1288175,ไรเดอร์,Rider,ไรเดอร์,"สยองขวัญ, ตลก",Released,"Mario Maurer (https://image.tmdb.org/t/p/w500/wbBpsHWCgey3VsWw0GAAWrsYxc0.jpg), Sarocha Chankimha (https://image.tmdb.org/t/p/w500/xX6EZ24ZRFp8THxrAVLkL7Z0i4R.jpg), Phuwanet Seechomphu (https://image.tmdb.org/t/p/w500/2gOoU0MQIWugtywV17ddGrmbOHK.jpg), Marut Chuenchomboon (N/A), Duangjai Hiransri (https://image.tmdb.org/t/p/w500/iU2Rh0bpbRfbeF1o1ZmVS9yW0Rt.jpg)",N/A,Movie
1082449,ดอยบอย,Doi Boy,ดอยบอย,"หนังชีวิต, ระทึกขวัญ, หนังรักโรแมนติก",Released,"Awat Ratanapintha (https://image.tmdb.org/t/p/w500/fHgaF48XlLlmKTa7z3jRo0zu6Bk.jpg), Arak Amornsupasiri (https://image.tmdb.org/t/p/w500/eORS2OAm1DGEpkcLEaOAVyXsfWG.jpg), Bhumibhat Thavornsiri (https://image.tmdb.org/t/p/w500/dppgLPEPal7HKlfk9Y4OAWZQnaK.jpg), Panisara Rikulsurakan (https://image.tmdb.org/t/p/w500/nCHebfzLMs229F5wOxl2WU4OIys.jpg), Ornjira Lamwilai (https://image.tmdb.org/t/p/w500/aAJ0Y5EOaRkEy3DHyYRWhY0YYxO.jpg)",Netflix,Movie
889741,เร็วโหด..เหมือนโกรธเธอ,Fast & Feel Love,เร็วโหด..เหมือนโกรธเธอ,"ตลก, หนังรักโรแมนติก, บู๊, หนังชีวิต",Released,"Nat Kitcharit (https://image.tmdb.org/t/p/w500/clpTGzwkqnA0jhLJVw1OIxbXiap.jpg), Urassaya Sperbund (https://image.tmdb.org/t/p/w500/ui6VKMPZpAPzc6f7dl9YdQVi7Tj.jpg), Anusara Korsamphan (https://image.tmdb.org/t/p/w500/obEkxfeXXIKMgw5CooVF9tEd6Fz.jpg), Wipawee Patnasiri (https://image.tmdb.org/t/p/w500/iQXhjsDfgBvW7mN56XOo7eQTmdF.jpg), Keetapat Pongruea (https://image.tmdb.org/t/p/w500/jLUH4jAl1PbbeBCHaC4Vs7ir4Iz.jpg)",Netflix,Movie
628053,ฮาวทูทิ้ง..ทิ้งอย่างไรไม่ให้เหลือเธอ,Happy Old Year,ฮาวทูทิ้ง..ทิ้งอย่างไรไม่ให้เหลือเธอ,หนังชีวิต,Released,"Chutimon Chuengcharoensukying (https://image.tmdb.org/t/p/w500/7R9ntFHCOh9FHeSByO9ElqrtCBl.jpg), Sunny Suwanmethanon (https://image.tmdb.org/t/p/w500/8Nlfyrhcwan9A4UYw249R7KP4JI.jpg), Apasiri Nitibhon (https://image.tmdb.org/t/p/w500/1isiK9DdgquC92O8JQraX4k6TLB.jpg), Sarika Sathsilpsupa (https://image.tmdb.org/t/p/w500/hs6w5HLfJvQDVCLJGsvc4OSVcFb.jpg), Thirawat Ngosawang (https://image.tmdb.org/t/p/w500/ktUvblVtRnKqG66tiCzaVb9UfLY.jpg)",Netflix,Movie
11606,เรื่องรัก น้อยนิด มหาศาล,Last Life in the Universe,เรื่องรัก น้อยนิด มหาศาล,"หนังชีวิต, บู๊, ระทึกขวัญ",Released,"Tadanobu Asano (https://image.tmdb.org/t/p/w500/wDw1z9Pk9dEzopzlZQ4X8wTbj1t.jpg), Sinitta Boonyasak (https://image.tmdb.org/t/p/w500/ryNinscoapzY51MMkUmQu9aQEup.jpg), Chermarn Boonyasak (https://image.tmdb.org/t/p/w500/ggtm4lJS6bcC0WiXipT7FsPaAZ1.jpg), Yutaka Matsushige (https://image.tmdb.org/t/p/w500/wTszXaD9njqahwxmZW74u3C5UE8.jpg), Riki Takeuchi (https://image.tmdb.org/t/p/w500/x8UD5QMakH5OXigfocxyMFO2Rq2.jpg)",N/A,Movie
1290206,วิมานหนาม,The Paradise of Thorns,วิมานหนาม,"หนังชีวิต, ระทึกขวัญ",Released,"Jeff Satur (https://image.tmdb.org/t/p/w500/hGLJsRax0pRI8ZP1yzRVyrRXPwl.jpg), Pongsakorn Mettarikanon (https://image.tmdb.org/t/p/w500/u8NV6FOVRH2Z0XFswpYuX9ZDuXr.jpg), Engfa Waraha (https://image.tmdb.org/t/p/w500/tHvZWRWBGHsjrBjKNxbsRlJNKRf.jpg), Seeda Puapimon (https://image.tmdb.org/t/p/w500/lwlmY5SKcNBqOgHws4A1H32FT6U.jpg), Harit Buayoi (https://image.tmdb.org/t/p/w500/6eJJYegQAyouEUCspps2hEZVFMx.jpg)",Netflix,Movie
298721,รักที่ขอนแก่น,Cemetery of Splendor,รักที่ขอนแก่น,"หนังชีวิต, จินตนาการ",Released,"Jenjira Pongpas (https://image.tmdb.org/t/p/w500/2ky0Ma8V198NQlHobOoOorrpDnl.jpg), Banlop Lomnoi (https://image.tmdb.org/t/p/w500/eLRGIgFXm7kU2iDenRK1sBZxldf.jpg), Jarinpattra Rueangram (N/A), Petcharat Chaiburi (N/A), Tawatchai Buawat (N/A)",N/A,Movie
1026961,ลอง ลีฟ เลิฟว์,Long Live Love!,ลอง ลีฟ เลิฟว์,"หนังรักโรแมนติก, ตลก, หนังชีวิต",Released,"Sunny Suwanmethanon (https://image.tmdb.org/t/p/w500/8Nlfyrhcwan9A4UYw249R7KP4JI.jpg), Araya A. Hargate (https://image.tmdb.org/t/p/w500/kAJ6luY9DFoGkYFezUUH3TV5Cn6.jpg), Rebecca Patricia Armstrong (https://image.tmdb.org/t/p/w500/nu8S97BFcsLQvyEDHvAfZonPwNM.jpg), Niti Chaichitathorn (https://image.tmdb.org/t/p/w500/b5kJxNZNjJZJ6rG5Vj2dkAuq2Xz.jpg), Nopachai Jayanama (https://image.tmdb.org/t/p/w500/3lH30WSs7dmmYJqmBIQUF1jfrBQ.jpg)",Netflix,Movie
39111,สี่แพร่ง,4bia,สี่แพร่ง,"สยองขวัญ, ระทึกขวัญ",Released,"Chermarn Boonyasak (https://image.tmdb.org/t/p/w500/ggtm4lJS6bcC0WiXipT7FsPaAZ1.jpg), Maneerat Kam-Uan (https://image.tmdb.org/t/p/w500/dNLAQsE44nKQvt6qDSiOjB5zOMy.jpg), Apinya Sakuljaroensuk (https://image.tmdb.org/t/p/w500/zi1rdMUef6jrkzcHtMGz72H1nUs.jpg), Nattapong Chatpong (https://image.tmdb.org/t/p/w500/wflg8kE7WtVYU1HzLrwsQRE0z3g.jpg), Pongsatorn Jongwilas (https://image.tmdb.org/t/p/w500/yNatemxogO9JJ8pFXLLMMbBZxGE.jpg)",Netflix,Movie
11534,สัตว์ประหลาด,Tropical Malady,สัตว์ประหลาด,"หนังชีวิต, หนังรักโรแมนติก, จินตนาการ",Released,"Banlop Lomnoi (https://image.tmdb.org/t/p/w500/eLRGIgFXm7kU2iDenRK1sBZxldf.jpg), Sakda Kaewbuadee (https://image.tmdb.org/t/p/w500/qg85QeQuUdK45dNBlYxy7HzUTnE.jpg), Siriwej Jareornchon (N/A), Udom Promma (N/A), Huey Deesom (N/A)",N/A,Movie
232391,ขังแปด,Butterfly in Grey,ขังแปด,หนังชีวิต,Released,"Patharawarin Timkul (https://image.tmdb.org/t/p/w500/nmg6KQPv6yuePo33FCYA5WRKcoY.jpg), Kanokwan Losiri (N/A), Sueangsuda Lawanprasert (https://image.tmdb.org/t/p/w500/tMsQlK3bKhC1TdROsM6LO1M5d5w.jpg), Pitchanart Sakakorn (https://image.tmdb.org/t/p/w500/srnroMdFHBh0v8OuykJXwaZvbkq.jpg), Dilok Thongwattana (https://image.tmdb.org/t/p/w500/2TgzMKDLLCF5iF7K5yzfzzbI0aU.jpg)",N/A,Movie
1072589,สลิธ โปรเจกต์ล่า,Slyth: The Hunt Saga,สลิธ โปรเจกต์ล่า,"บู๊, นิยายวิทยาศาสตร์, ระทึกขวัญ, หนังรักโรแมนติก",Released,"Luke Ishikawa Plowden (https://image.tmdb.org/t/p/w500/bslSaIl799YtV0DoO7NtJTwJtxV.jpg), Mookda Narinrak (https://image.tmdb.org/t/p/w500/oENKwCO6Z0f45DFaAseX1OaqP6M.jpg), Peemapol Panichtamrong (https://image.tmdb.org/t/p/w500/sWjSIoiBB46Ordh1fscZUj66NNh.jpg), Supakchaya Sukbaiyen (https://image.tmdb.org/t/p/w500/9Ikt3TExy9yRoOeCiX7UfOJAXfN.jpg), Patpasit Na Songkhla (https://image.tmdb.org/t/p/w500/9lo8RaJ3TQhol7uhBUlXkOQmkRk.jpg)",Netflix,Movie
57627,สิ่งเล็กเล็กที่เรียกว่า...รัก,A Little Thing Called Love,สิ่งเล็กเล็กที่เรียกว่า...รัก,"ตลก, หนังรักโรแมนติก",Released,"Mario Maurer (https://image.tmdb.org/t/p/w500/wbBpsHWCgey3VsWw0GAAWrsYxc0.jpg), Pimchanok Luevisadpaibul (https://image.tmdb.org/t/p/w500/1dAa0G7gG3KbeF66HOof4DPXrpX.jpg), Sudarat Butrprom (https://image.tmdb.org/t/p/w500/9vHb25wFZybH6nMdh2b1qIRqr7u.jpg), Pijitra Siriwerapan (https://image.tmdb.org/t/p/w500/cqQZXIYHtP7IE0sIKypMPnFuIa.jpg), Peerawat Herapath (N/A)",Netflix,Movie
